1860.0000,47.3855,-122.3220,352500.0000
1920.0000,47.4315,-122.1690,325000.0000
3450.0000,47.6991,-122.1960,850000.0000
1940.0000,47.4911,-122.1700,345000.0000
1160.0000,47.7178,-122.1900,289000.0000
2720.0000,47.5564,-122.1580,975000.0000
3010.0000,47.5895,-121.9940,775000.0000
2150.0000,47.6253,-122.1190,437400.0000
2660.0000,47.4127,-122.0710,579000.0000
2540.0000,47.7176,-122.3600,650000.0000
1200.0000,47.6222,-122.2870,718500.0000
1320.0000,47.5909,-122.2970,402000.0000
1680.0000,47.5930,-122.2930,500000.0000
1050.0000,47.4043,-122.2020,249000.0000
2610.0000,47.4821,-122.1420,515000.0000
3670.0000,47.5604,-122.1330,920000.0000
1580.0000,47.3467,-122.3040,245000.0000
2340.0000,47.4480,-122.2800,242000.0000
2130.0000,47.3932,-122.2010,285000.0000
1340.0000,47.7366,-122.2330,275000.0000
1950.0000,47.5202,-121.8730,425000.0000
970.0000,47.5102,-122.3300,261000.0000
1350.0000,47.3123,-122.0230,241250.0000
2160.0000,47.3212,-122.1180,324888.0000
1890.0000,47.2886,-122.2180,265000.0000
1260.0000,47.7355,-122.1800,505000.0000
1900.0000,47.5742,-122.3150,615000.0000
1470.0000,47.3490,-122.0240,250000.0000
2320.0000,47.6897,-122.1750,530000.0000
2790.0000,47.4836,-121.7690,535365.0000
1260.0000,47.6805,-122.3840,528000.0000
3080.0000,47.6321,-122.3930,2160000.0000
1520.0000,47.5839,-122.3830,738000.0000
2850.0000,47.7480,-122.2880,900000.0000
1670.0000,47.7152,-122.2820,425000.0000
3430.0000,47.7159,-122.2510,2205000.0000
1480.0000,47.6595,-122.1860,466800.0000
2220.0000,47.4989,-121.9000,652500.0000
4090.0000,47.7226,-122.0390,1035000.0000
1580.0000,47.4394,-122.1400,320000.0000
2160.0000,47.6976,-122.1690,429000.0000
1660.0000,47.7528,-122.2520,410000.0000
1100.0000,47.7439,-122.3390,300000.0000
1270.0000,47.7083,-122.3570,416000.0000
3340.0000,47.4565,-122.0660,699000.0000
2160.0000,47.7296,-122.3330,530000.0000
1710.0000,47.3473,-122.3050,237000.0000
3290.0000,47.5573,-122.0200,801000.0000
2390.0000,47.6857,-122.3310,845000.0000
2238.0000,47.2966,-122.3530,330000.0000
3930.0000,47.7209,-122.1280,1093000.0000
2680.0000,47.7422,-122.2570,599950.0000
2040.0000,47.4833,-121.8000,490000.0000
2060.0000,47.5705,-122.3760,460000.0000
2320.0000,47.7574,-122.3430,410000.0000
1290.0000,47.6968,-122.0250,305000.0000
3470.0000,47.6149,-122.2870,1727000.0000
2030.0000,47.7726,-122.1970,435000.0000
2190.0000,47.2633,-122.2440,194250.0000
1140.0000,47.5265,-121.8230,276000.0000
4180.0000,47.6833,-122.0400,673200.0000
2900.0000,47.7368,-122.2320,637000.0000
1100.0000,47.5601,-122.3630,285000.0000
3680.0000,47.5484,-122.1190,1029900.0000
1150.0000,47.5552,-122.3810,340000.0000
1890.0000,47.3357,-122.1750,275000.0000
4750.0000,47.7149,-122.0990,1122500.0000
2500.0000,47.4310,-122.3380,587500.0000
1100.0000,47.3858,-122.2270,225800.0000
1910.0000,47.5038,-122.3000,260000.0000
1560.0000,47.5666,-122.3750,451000.0000
2760.0000,47.5890,-122.3130,600000.0000
1840.0000,47.3106,-122.3250,286500.0000
2920.0000,47.4855,-122.1490,675900.0000
880.0000,47.4115,-122.1970,292500.0000
1370.0000,47.3504,-122.0350,264500.0000
2750.0000,47.4745,-121.7230,556000.0000
2840.0000,47.5271,-122.3860,790000.0000
890.0000,47.6966,-122.3680,391000.0000
2930.0000,47.6219,-122.0240,782500.0000
1400.0000,47.3415,-122.2720,233000.0000
1760.0000,47.5803,-122.3930,450000.0000
1940.0000,47.7142,-122.2220,545000.0000
1890.0000,47.2568,-122.0700,267300.0000
850.0000,47.5427,-122.2880,490000.0000
2390.0000,47.4811,-122.1820,355000.0000
1560.0000,47.4776,-122.3370,284000.0000
3770.0000,47.4140,-122.0870,998000.0000
2950.0000,47.6209,-122.2360,1550000.0000
830.0000,47.7027,-122.3550,295000.0000
1950.0000,47.4938,-122.3370,315000.0000
1120.0000,47.7630,-122.2910,325000.0000
1690.0000,47.4964,-122.3530,285000.0000
2290.0000,47.6888,-122.1990,776500.0000
7880.0000,47.7334,-122.3620,2415000.0000
1310.0000,47.4105,-122.2950,235000.0000
3880.0000,47.6816,-122.0380,635000.0000
2860.0000,47.7385,-122.3480,411000.0000
2100.0000,47.1951,-122.0100,344000.0000
700.0000,47.4927,-122.1720,191000.0000
2320.0000,47.7027,-122.3590,425000.0000
1800.0000,47.5298,-122.2800,340000.0000
2480.0000,47.6399,-122.3110,690000.0000
6930.0000,47.5547,-122.1440,2525000.0000
1880.0000,47.7556,-122.3520,520500.0000
2340.0000,47.6868,-122.3480,660000.0000
4500.0000,47.5533,-122.0980,1515000.0000
1350.0000,47.4487,-121.7730,304950.0000
1870.0000,47.3739,-122.0560,205000.0000
1640.0000,47.7125,-122.3200,369950.0000
2160.0000,47.3585,-122.1950,312500.0000
2430.0000,47.5346,-121.8750,515000.0000
2070.0000,47.4697,-122.2670,262000.0000
2160.0000,47.5576,-122.2730,402000.0000
2760.0000,47.5819,-122.0470,847093.0000
1850.0000,47.7358,-122.3190,373000.0000
2060.0000,47.7575,-122.3640,420000.0000
