90.000000,1.339000,28.000000
180.000000,1.832000,11.000000
105.000000,1.719500,16.000000
68.000000,0.992500,34.100000
140.000000,2.107500,17.500000
105.000000,1.806500,18.000000
100.000000,1.450500,19.000000
110.000000,1.865000,15.000000
97.000000,1.165000,19.000000
105.000000,1.948500,16.000000
70.000000,1.100000,34.200000
78.000000,1.095000,30.500000
139.000000,1.602500,18.100000
105.000000,1.729500,18.000000
88.000000,1.320000,27.000000
95.000000,1.187500,25.000000
97.000000,1.387000,18.000000
96.000000,1.332500,32.000000
153.000000,2.064500,14.000000
100.000000,1.317000,19.000000
215.000000,2.307500,10.000000
108.000000,1.465000,19.000000
102.000000,1.575000,20.000000
88.000000,1.530000,20.200000
63.000000,1.062500,38.000000
76.000000,1.580000,30.700000
88.000000,1.050000,27.000000
165.000000,1.722500,17.700000
90.000000,1.632500,20.200000
88.000000,1.370000,24.500000
90.000000,1.710000,23.900000
152.000000,2.107500,14.500000
68.000000,1.012500,37.000000
74.000000,1.095000,33.000000
90.000000,1.355500,29.800000
86.000000,1.113000,21.000000
90.000000,1.542500,22.500000
110.000000,1.472500,25.000000
90.000000,1.215000,24.000000
67.000000,1.475000,36.400000
230.000000,2.139000,16.000000
180.000000,2.477500,12.000000
85.000000,1.155000,19.000000
225.000000,2.212500,14.000000
90.000000,1.335000,28.400000
86.000000,1.395000,27.000000
63.000000,1.107500,34.700000
83.000000,1.037500,33.500000
97.000000,1.492000,18.000000
75.000000,1.085500,29.000000
115.000000,1.297500,28.800000
62.000000,0.922500,29.800000
145.000000,1.940000,17.500000
70.000000,0.968500,29.000000
110.000000,1.760000,17.500000
92.000000,1.286000,25.000000
100.000000,1.472500,18.000000
140.000000,1.867500,19.400000
190.000000,2.211000,13.000000
142.000000,2.027000,15.500000
95.000000,1.114000,25.000000
130.000000,2.147500,15.000000
60.000000,0.984000,38.100000
110.000000,1.822500,18.500000
85.000000,1.427500,23.800000
70.000000,0.995000,32.000000
100.000000,1.664500,17.000000
75.000000,1.271000,25.000000
65.000000,1.190000,29.900000
115.000000,1.622500,21.500000
86.000000,1.197500,22.000000
112.000000,1.434000,19.000000
125.000000,1.802500,19.200000
72.000000,1.200500,21.000000
74.000000,1.317500,31.600000
155.000000,2.251000,13.000000
150.000000,2.228500,14.000000
69.000000,1.065000,37.300000
65.000000,1.055000,46.600000
105.000000,1.560500,18.000000
79.000000,1.312500,28.000000
48.000000,1.167500,43.400000
225.000000,2.475500,12.000000
63.000000,1.025500,30.500000
80.000000,1.335000,27.400000
72.000000,1.145000,32.400000
67.000000,1.032500,32.300000
135.000000,1.915000,18.200000
79.000000,1.127500,26.000000
68.000000,1.067500,29.500000
88.000000,1.478500,23.000000
140.000000,2.147000,13.000000
97.000000,1.202500,23.900000
92.000000,1.144000,28.000000
70.000000,0.977500,26.000000
120.000000,1.910000,16.500000
65.000000,1.009500,37.200000
90.000000,1.475000,27.000000
87.000000,1.489500,21.000000
65.000000,1.055000,40.800000
175.000000,2.192500,14.000000
95.000000,1.280000,27.500000
